Provider,Region,Payment Status,Payment Channel,Provider Message,Payment Date,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T21:49:58Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,Unable to process transaction,2025-11-28T21:40:52Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,incorrect amount sent,2025-11-28T21:36:00Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T21:35:51Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T21:31:51Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,Unable to process transaction,2025-11-28T21:28:47Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T21:28:24Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T21:20:50Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T21:18:53Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Request to Generate Token is Successful,2025-11-28T21:13:51Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-28T21:06:49Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T20:51:43Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T20:48:03Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T20:46:37Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T20:40:30Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T20:37:46Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T20:27:10Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T20:26:00Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T20:23:50Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T20:23:39Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T20:22:24Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Insufficient funds,2025-11-28T20:18:40Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T20:16:01Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T20:15:30Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,Unable to process transaction,2025-11-28T20:13:39Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,Unable to process transaction,2025-11-28T20:13:17Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,Unable to process transaction,2025-11-28T20:12:46Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T20:12:32Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T20:10:52Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T20:08:32Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T20:07:10Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T20:06:41Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T20:06:25Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T20:03:07Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T20:01:24Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T20:00:04Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T19:58:30Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T19:54:51Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T19:51:28Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T19:50:48Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,incorrect amount sent,2025-11-28T19:50:19Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T19:49:00Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T19:48:32Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T19:44:11Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T19:41:02Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T19:40:46Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T19:40:12Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction id is invalid,2025-11-28T19:38:52Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T19:37:13Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-28T19:36:30Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction id is invalid,2025-11-28T19:36:17Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T19:36:12Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T19:34:30Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T19:33:22Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T19:31:25Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T19:29:04Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T19:26:28Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T19:24:13Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T19:21:39Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,card,,2025-11-28T19:19:42Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T19:16:45Z,,,,,,,,,,,,,,
paystack,Ghana,abandoned,card,Payment abandoned after being pending for more than 1 hours,2025-11-28T19:14:47Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T19:10:08Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T19:03:11Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T19:01:33Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:58:22Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T18:55:25Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:53:37Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,incorrect amount sent,2025-11-28T18:51:46Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:51:00Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:47:58Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:45:13Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:44:22Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:41:34Z,,,,,,,,,,,,,,
ozow,South Africa,failed,eft,,2025-11-28T18:39:24Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:38:10Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction Failed,2025-11-28T18:35:44Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:34:36Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:32:06Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T18:31:46Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:30:16Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T18:29:55Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:28:58Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:27:49Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:27:36Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:27:28Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T18:27:07Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:26:58Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:25:50Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:25:07Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:23:33Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:23:15Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:21:28Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction Failed,2025-11-28T18:21:14Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:20:57Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T18:20:50Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction Failed,2025-11-28T18:20:10Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:19:01Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:18:49Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:16:09Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:15:21Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Unable to process transaction,2025-11-28T18:13:11Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T18:09:00Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-28T18:08:16Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T18:02:47Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:53:04Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T17:50:23Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:41:56Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T17:39:57Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,"The MTN Mobile Money user has reached counter or balance limits""",Audiomack Inc.,500,USD,1499.85,paystack,Nigeria,isahabukasim9@gmail.com,abandoned,9932051008,bank_transfer,LIVE,No transfer received,,,2025-11-28T17:37:53Z
hubtel,Ghana,failed,mobile_money,The OTP provided is incorrect. Please check again,2025-11-28T17:37:38Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T17:37:33Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:36:35Z,,,,,,,,,,,,,,
ozow,South Africa,cancelled,eft,Transaction was cancelled,2025-11-28T17:36:01Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Request to Generate Token is Successful,2025-11-28T17:34:06Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:33:40Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T17:31:56Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:27:35Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:25:29Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T17:23:51Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:23:14Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:22:57Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:18:51Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:14:55Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:14:05Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:09:52Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:08:55Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T17:06:53Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T17:05:10Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T16:54:15Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T16:53:45Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,The OTP provided is incorrect. Please check again,2025-11-28T16:42:06Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,No card record,2025-11-28T16:35:15Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T16:33:59Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T16:33:09Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T16:30:41Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,"The MTN Mobile Money user has reached counter or balance limits""",Audiomack Inc.,200,USD,1499.85,paystack,Nigeria,sadeeqameenumar@gmail.com,abandoned,9932032018,bank_transfer,LIVE,No transfer received,,,2025-11-28T16:15:59Z
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T16:15:11Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-28T16:13:33Z,,,,,,,,,,,,,,
hubtel,Ghana,cancelled,mobile_money,The OTP provided is incorrect. Please check again,2025-11-28T16:06:15Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T16:04:33Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:55:00Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:45:03Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T15:43:43Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T15:40:58Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,Unable to process transaction,2025-11-28T15:38:28Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T15:36:20Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:36:04Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:35:49Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:34:33Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:34:19Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:33:32Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:32:24Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:31:08Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:22:22Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:21:05Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:17:48Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,Merchant is not enabled for international transactions.,2025-11-28T15:16:28Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T15:15:44Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T15:13:30Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,The OTP provided is incorrect. Please check again,2025-11-28T15:07:11Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T15:02:18Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T14:57:22Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,Unable to process transaction,2025-11-28T14:57:21Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T14:53:06Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-28T14:47:39Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T14:39:58Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T14:37:36Z,,,,,,,,,,,,,,
ozow,South Africa,failed,eft,,2025-11-28T14:26:23Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T14:22:34Z,,,,,,,,,,,,,,
ozow,South Africa,cancelled,eft,Transaction was cancelled,2025-11-28T14:20:42Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T14:10:34Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T14:10:07Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,Unable to process transaction,2025-11-28T14:09:21Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T14:08:43Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T14:04:19Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T14:00:17Z,,,,,,,,,,,,,,
ozow,South Africa,abandoned,eft,Internet banking session timed out,2025-11-28T13:57:25Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T13:52:37Z,,,,,,,,,,,,,,
tembo_plus,Tanzania,failed,mobile_money,PROVIDER_FAILED,2025-11-28T13:50:28Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T13:46:10Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,"The MTN Mobile Money user has reached counter or balance limits""",Audiomack Inc.,10,USD,1499.85,paystack,Nigeria,destinyren1@gmail.com,successful,9932006792,bank_transfer,LIVE,,,,2025-11-28T13:34:39Z
hubtel,Ghana,failed,mobile_money,"The MTN Mobile Money user has reached counter or balance limits""",Audiomack Inc.,7,USD,1499.85,paystack,Nigeria,destinyren1@gmail.com,abandoned,9932012928,bank_transfer,LIVE,No transfer received,,,2025-11-28T13:32:30Z
hubtel,Ghana,failed,mobile_money,"The MTN Mobile Money user has reached counter or balance limits""",Audiomack Inc.,5,USD,2627.66,tembo_plus,Tanzania,chabaveerjun@gmail.com,failed,,mobile_money,LIVE,INSUFFICIENT_FUNDS,,,2025-11-28T13:27:23Z
hubtel,Ghana,failed,mobile_money,"The MTN Mobile Money user has reached counter or balance limits""",Audiomack Inc.,10,USD,1499.85,paystack,Nigeria,atak55578@gmail.com,abandoned,9932017026,bank_transfer,LIVE,No transfer received,,,2025-11-28T13:23:37Z
paystack,Nigeria,abandoned,card,Didn't get a response,2025-11-28T13:22:43Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,card,,2025-11-28T13:11:33Z,,,,,,,,,,,,,,
tembo_plus,Tanzania,failed,mobile_money,INSUFFICIENT_FUNDS,2025-11-28T13:10:59Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T13:08:26Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T13:01:42Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T12:57:30Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T12:57:13Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T12:51:41Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,bank_transfer,,2025-11-28T12:48:49Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T12:46:13Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,bank_transfer,Unable to process transaction,2025-11-28T12:45:04Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T12:40:49Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,card,,2025-11-28T12:38:36Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T12:34:40Z,,,,,,,,,,,,,,
cellulant,Kenya,abandoned,mobile_money,You will receive a prompt on your mobile number 254729231469 to authorize a payment of KES 697.1 for SPOTFLOW,2025-11-28T12:28:38Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T12:21:16Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T12:13:13Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T12:12:11Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Transaction id is invalid,2025-11-28T12:12:02Z,,,,,,,,,,,,,,
paystack,Nigeria,abandoned,bank_transfer,No transfer received,2025-11-28T12:09:10Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T12:09:03Z,,,,,,,,,,,,,,
